id,new_cases,new_deaths
1111,1456.1968,162.33127
1112,1456.1968,162.33127
1113,1456.1968,162.33127
1114,1456.1968,162.33127
1115,1456.1968,162.33127
1116,5.5275607,0.0
1117,6.294924,0.0
1118,6.401449,0.0
1119,6.416238,0.0
1120,6.4182906,0.0
1121,6.4185753,0.0
1122,6.418615,0.0
1123,6.4186206,0.0
1124,6.4186215,0.0
1125,6.4186215,0.0
1126,6.4186215,0.0
1127,6.4186215,0.0
1128,6.4186215,0.0
1129,6.4186215,0.0
1130,6.4186215,0.0
1131,6.4186215,0.0
1132,6.4186215,0.0
1133,6.4186215,0.0
1134,6.4186215,0.0
1135,6.4186215,0.0
1136,6.4186215,0.0
1137,6.4186215,0.0
1138,6.4186215,0.0
1139,6.4186215,0.0
1140,6.4186215,0.0
1141,6.4186215,0.0
1142,6.4186215,0.0
1143,6.4186215,0.0
1144,6.4186215,0.0
1145,6.4186215,0.0
1146,6.4186215,0.0
1147,0.9824803,0.0
1148,0.7036388,0.0
1149,0.66518396,0.0
1150,0.65988237,0.0
1151,0.65915155,0.0
1152,0.6590508,0.0
1153,0.6590369,0.0
1154,0.65903497,0.0
1155,0.6590347,0.0
1156,0.65903467,0.0
1157,0.65903467,0.0
1158,0.65903467,0.0
1159,0.65903467,0.0
1160,0.65903467,0.0
1161,0.65903467,0.0
1162,0.65903467,0.0
1163,0.65903467,0.0
1164,0.65903467,0.0
1165,0.65903467,0.0
1166,0.65903467,0.0
1167,0.65903467,0.0
1168,0.65903467,0.0
1169,0.65903467,0.0
1170,0.65903467,0.0
1171,0.65903467,0.0
1172,0.65903467,0.0
1173,0.65903467,0.0
1174,0.65903467,0.0
1175,0.65903467,0.0
1176,0.65903467,0.0
1177,0.65903467,0.0
1178,4.980159,0.0
1179,5.671624,0.0
1180,5.7676215,0.0
1181,5.780948,0.0
1182,5.782799,0.0
1183,5.7830553,0.0
1184,5.7830906,0.0
1185,5.783096,0.0
1186,5.7830963,0.0
1187,5.783097,0.0
1188,5.783097,0.0
1189,5.783097,0.0
1190,5.783097,0.0
1191,5.783097,0.0
1192,5.783097,0.0
1193,5.783097,0.0
1194,5.783097,0.0
1195,5.783097,0.0
1196,5.783097,0.0
1197,5.783097,0.0
1198,5.783097,0.0
1199,5.783097,0.0
1200,5.783097,0.0
1201,5.783097,0.0
1202,5.783097,0.0
1203,5.783097,0.0
1204,5.783097,0.0
1205,5.783097,0.0
1206,5.783097,0.0
1207,5.783097,0.0
1208,5.783097,0.0
1209,2.4503188,0.26269764
1210,2.762408,0.29198527
1211,2.8024113,0.29576725
1212,2.807538,0.29624993
1213,2.8081949,0.29631186
1214,2.8082795,0.29631984
1215,2.80829,0.2963208
1216,2.8082912,0.29632095
1217,2.8082917,0.29632097
1218,2.8082917,0.29632095
1219,2.8082917,0.29632097
1220,2.8082917,0.29632095
1221,2.8082917,0.29632097
1222,2.8082917,0.29632095
1223,2.8082917,0.29632097
1224,2.8082917,0.29632095
1225,2.8082917,0.29632097
1226,2.8082917,0.29632095
1227,2.8082917,0.29632097
1228,2.8082917,0.29632095
1229,2.8082917,0.29632097
1230,2.8082917,0.29632095
1231,2.8082917,0.29632097
1232,2.8082917,0.29632095
1233,2.8082917,0.29632097
1234,2.8082917,0.29632095
1235,2.8082917,0.29632097
1236,2.8082917,0.29632095
1237,2.8082917,0.29632097
1238,2.8082917,0.29632095
1239,2.8082917,0.29632097
1240,491.14975,11.567875
1241,486.63916,12.337013
1242,485.86157,12.573181
1243,485.70712,12.646553
1244,485.6712,12.669468
1245,485.6617,12.676643
1246,485.65897,12.678894
1247,485.65814,12.679596
1248,485.6579,12.679817
1249,485.6578,12.679886
1250,485.6578,12.679905
1251,485.6578,12.679913
1252,485.65778,12.679916
1253,485.65778,12.679916
1254,485.65778,12.679916
1255,485.65778,12.679916
1256,485.65778,12.679916
1257,485.65778,12.679916
1258,485.65778,12.679916
1259,485.65778,12.679916
1260,485.65778,12.679916
1261,485.65778,12.679916
1262,485.65778,12.679916
1263,485.65778,12.679916
1264,485.65778,12.679916
1265,485.65778,12.679916
1266,485.65778,12.679916
1267,485.65778,12.679916
1268,485.65778,12.679916
1269,485.65778,12.679916
1270,485.65778,12.679916
1271,9.372563,0.20095658
1272,10.078799,0.27185357
1273,10.162876,0.29519904
1274,10.16995,0.30267835
1275,10.169458,0.3050468
1276,10.168923,0.305793
1277,10.168702,0.30602747
1278,10.168626,0.30610108
1279,10.1686,0.30612415
1280,10.1685915,0.30613148
1281,10.16859,0.30613387
1282,10.168589,0.30613458
1283,10.168588,0.30613458
1284,10.168588,0.3061347
1285,10.168588,0.3061347
1286,10.168588,0.3061347
1287,10.168588,0.3061347
1288,10.168588,0.3061347
1289,10.168588,0.3061347
1290,10.168588,0.3061347
1291,10.168588,0.3061347
1292,10.168588,0.3061347
1293,10.168588,0.3061347
1294,10.168588,0.3061347
1295,10.168588,0.3061347
1296,10.168588,0.3061347
1297,10.168588,0.3061347
1298,10.168588,0.3061347
1299,10.168588,0.3061347
1300,10.168588,0.3061347
1301,10.168588,0.3061347
1302,249.78625,14.834757
1303,246.94173,16.65724
1304,246.18797,17.227856
1305,245.97096,17.406706
1306,245.90561,17.462788
1307,245.88551,17.480381
1308,245.87923,17.485897
1309,245.87729,17.48763
1310,245.87668,17.488174
1311,245.87646,17.488342
1312,245.87643,17.488396
1313,245.87639,17.488413
1314,245.87639,17.488419
1315,245.87639,17.48842
1316,245.87639,17.48842
1317,245.87639,17.48842
1318,245.87639,17.48842
1319,245.87639,17.48842
1320,245.87639,17.48842
1321,245.87639,17.48842
1322,245.87639,17.48842
1323,245.87639,17.48842
1324,245.87639,17.48842
1325,245.87639,17.48842
1326,245.87639,17.48842
1327,245.87639,17.48842
1328,245.87639,17.48842
1329,245.87639,17.48842
1330,245.87639,17.48842
1331,245.87639,17.48842
1332,245.87639,17.48842
1333,4.544738,0.19191357
1334,3.5352817,0.0
1335,3.433618,0.0
1336,3.419491,0.0
1337,3.4175282,0.0
1338,3.4172552,0.0
1339,3.4172173,0.0
1340,3.4172118,0.0
1341,3.4172113,0.0
1342,3.417211,0.0
1343,3.417211,0.0
1344,3.417211,0.0
1345,3.417211,0.0
1346,3.417211,0.0
1347,3.417211,0.0
1348,3.417211,0.0
1349,3.417211,0.0
1350,3.417211,0.0
1351,3.417211,0.0
1352,3.417211,0.0
1353,3.417211,0.0
1354,3.417211,0.0
1355,3.417211,0.0
1356,3.417211,0.0
1357,3.417211,0.0
1358,3.417211,0.0
1359,3.417211,0.0
1360,3.417211,0.0
1361,3.417211,0.0
1362,3.417211,0.0
1363,3.417211,0.0
1364,4.4507394,0.0
1365,3.9573245,0.0
1366,3.8886974,0.0
1367,3.8791516,0.0
1368,3.8778238,0.0
1369,3.8776388,0.0
1370,3.8776133,0.0
1371,3.87761,0.0
1372,3.8776093,0.0
1373,3.8776093,0.0
1374,3.8776093,0.0
1375,3.8776093,0.0
1376,3.8776093,0.0
1377,3.8776093,0.0
1378,3.8776093,0.0
1379,3.8776093,0.0
1380,3.8776093,0.0
1381,3.8776093,0.0
1382,3.8776093,0.0
1383,3.8776093,0.0
1384,3.8776093,0.0
1385,3.8776093,0.0
1386,3.8776093,0.0
1387,3.8776093,0.0
1388,3.8776093,0.0
1389,3.8776093,0.0
1390,3.8776093,0.0
1391,3.8776093,0.0
1392,3.8776093,0.0
1393,3.8776093,0.0
1394,3.8776093,0.0
1395,39.34786,0.0
1396,37.17505,0.0
1397,36.873425,0.0
1398,36.831554,0.0
1399,36.825745,0.0
1400,36.824932,0.0
1401,36.82482,0.0
1402,36.824802,0.0
1403,36.824802,0.0
1404,36.824802,0.0
1405,36.824802,0.0
1406,36.824802,0.0
1407,36.824802,0.0
1408,36.824802,0.0
1409,36.824802,0.0
1410,36.824802,0.0
1411,36.824802,0.0
1412,36.824802,0.0
1413,36.824802,0.0
1414,36.824802,0.0
1415,36.824802,0.0
1416,36.824802,0.0
1417,36.824802,0.0
1418,36.824802,0.0
1419,36.824802,0.0
1420,36.824802,0.0
1421,36.824802,0.0
1422,36.824802,0.0
1423,36.824802,0.0
1424,36.824802,0.0
1425,36.824802,0.0
1426,14.022042,1.5232351
1427,14.047816,1.526109
1428,14.051069,1.5264716
1429,14.051479,1.5265174
1430,14.051531,1.5265232
1431,14.0515375,1.526524
1432,14.0515375,1.526524
1433,14.0515375,1.526524
1434,14.0515375,1.526524
1435,14.0515375,1.526524
1436,14.0515375,1.526524
1437,14.0515375,1.526524
1438,14.0515375,1.526524
1439,14.0515375,1.526524
1440,14.0515375,1.526524
1441,14.0515375,1.526524
1442,14.0515375,1.526524
1443,14.0515375,1.526524
1444,14.0515375,1.526524
1445,14.0515375,1.526524
1446,14.0515375,1.526524
1447,14.0515375,1.526524
1448,14.0515375,1.526524
1449,14.0515375,1.526524
1450,14.0515375,1.526524
1451,14.0515375,1.526524
1452,14.0515375,1.526524
1453,14.0515375,1.526524
1454,14.0515375,1.526524
1455,14.0515375,1.526524
1456,14.0515375,1.526524
1457,36.52739,2.9561276
1458,36.839443,3.9259882
1459,36.75143,4.0886307
1460,36.731117,4.0821743
1461,36.728737,4.082113
1462,36.728424,4.082077
1463,36.728386,4.082073
1464,36.72838,4.0820723
1465,36.72838,4.0820723
1466,36.72838,4.0820723
1467,36.72838,4.0820723
1468,36.72838,4.0820723
1469,36.72838,4.0820723
1470,36.72838,4.0820723
1471,36.72838,4.0820723
1472,36.72838,4.0820723
1473,36.72838,4.0820723
1474,36.72838,4.0820723
1475,36.72838,4.0820723
1476,36.72838,4.0820723
1477,36.72838,4.0820723
1478,36.72838,4.0820723
1479,36.72838,4.0820723
1480,36.72838,4.0820723
1481,36.72838,4.0820723
1482,36.72838,4.0820723
1483,36.72838,4.0820723
1484,36.72838,4.0820723
1485,36.72838,4.0820723
1486,36.72838,4.0820723
1487,36.72838,4.0820723
1488,0.3010338,0.0
1489,0.3423093,0.0
1490,0.3479709,0.0
1491,0.34874755,0.0
1492,0.34885406,0.0
1493,0.34886867,0.0
1494,0.3488707,0.0
1495,0.348871,0.0
1496,0.348871,0.0
1497,0.348871,0.0
1498,0.348871,0.0
1499,0.348871,0.0
1500,0.348871,0.0
1501,0.348871,0.0
1502,0.348871,0.0
1503,0.348871,0.0
1504,0.348871,0.0
1505,0.348871,0.0
1506,0.348871,0.0
1507,0.348871,0.0
1508,0.348871,0.0
1509,0.348871,0.0
1510,0.348871,0.0
1511,0.348871,0.0
1512,0.348871,0.0
1513,0.348871,0.0
1514,0.348871,0.0
1515,0.348871,0.0
1516,0.348871,0.0
1517,0.348871,0.0
1518,0.348871,0.0
1519,7.244014,0.29741517
1520,7.3564696,0.3969411
1521,7.3514485,0.4309628
1522,7.343621,0.44271994
1523,7.3400593,0.44679952
1524,7.3387055,0.44821715
1525,7.3382177,0.44870996
1526,7.3380456,0.44888133
1527,7.337986,0.44894096
1528,7.337965,0.44896165
1529,7.3379583,0.44896895
1530,7.337956,0.44897145
1531,7.3379545,0.44897223
1532,7.3379545,0.44897255
1533,7.3379545,0.44897267
1534,7.3379545,0.4489727
1535,7.3379545,0.44897273
1536,7.3379545,0.44897273
1537,7.3379545,0.44897273
1538,7.3379545,0.44897273
1539,7.3379545,0.44897273
1540,7.3379545,0.44897273
1541,7.3379545,0.44897273
1542,7.3379545,0.44897273
1543,7.3379545,0.44897273
1544,7.3379545,0.44897273
1545,7.3379545,0.44897273
1546,7.3379545,0.44897273
1547,7.3379545,0.44897273
1548,7.3379545,0.44897273
1549,7.3379545,0.44897273
1550,59.707047,2.8476355
1551,57.02332,3.7239995
1552,56.478184,3.9965396
1553,56.348835,4.081703
1554,56.314117,4.1083727
1555,56.30404,4.116732
1556,56.300995,4.119354
1557,56.300056,4.1201763
1558,56.299767,4.1204348
1559,56.299667,4.120515
1560,56.299644,4.1205406
1561,56.299633,4.1205487
1562,56.299633,4.1205516
1563,56.299633,4.1205525
1564,56.299633,4.120553
1565,56.299633,4.120553
1566,56.299633,4.120553
1567,56.299633,4.120553
1568,56.299633,4.120553
1569,56.299633,4.120553
1570,56.299633,4.120553
1571,56.299633,4.120553
1572,56.299633,4.120553
1573,56.299633,4.120553
1574,56.299633,4.120553
1575,56.299633,4.120553
1576,56.299633,4.120553
1577,56.299633,4.120553
1578,56.299633,4.120553
1579,56.299633,4.120553
1580,56.299633,4.120553
1581,16.281097,1.3268725
1582,17.227346,1.4404616
1583,17.33584,1.4787949
1584,17.343084,1.4916772
1585,17.341446,1.4960054
1586,17.340328,1.4974599
1587,17.339872,1.4979483
1588,17.339708,1.4981124
1589,17.339651,1.4981675
1590,17.339634,1.4981861
1591,17.339626,1.4981924
1592,17.339624,1.4981946
1593,17.339624,1.4981954
1594,17.339624,1.4981956
1595,17.339622,1.4981955
1596,17.339622,1.4981954
1597,17.339622,1.4981954
1598,17.339622,1.4981954
1599,17.339622,1.4981954
1600,17.339622,1.4981954
1601,17.339622,1.4981954
1602,17.339622,1.4981954
1603,17.339622,1.4981954
1604,17.339622,1.4981954
1605,17.339622,1.4981954
1606,17.339622,1.4981954
1607,17.339622,1.4981954
1608,17.339622,1.4981954
1609,17.339622,1.4981954
1610,17.339622,1.4981954
1611,17.339622,1.4981954
1612,145.75023,8.796013
1613,144.22874,8.715913
1614,144.03331,8.688525
1615,144.01158,8.679617
1616,144.01031,8.676777
1617,144.0107,8.675879
1618,144.01093,8.675596
1619,144.011,8.675508
1620,144.01103,8.675481
1621,144.01103,8.675471
1622,144.01103,8.675468
1623,144.01103,8.6754675
1624,144.01103,8.675467
1625,144.01103,8.675467
1626,144.01103,8.675467
1627,144.01103,8.675467
1628,144.01103,8.675467
1629,144.01103,8.675467
1630,144.01103,8.675467
1631,144.01103,8.675467
1632,144.01103,8.675467
1633,144.01103,8.675467
1634,144.01103,8.675467
1635,144.01103,8.675467
1636,144.01103,8.675467
1637,144.01103,8.675467
1638,144.01103,8.675467
1639,144.01103,8.675467
1640,144.01103,8.675467
1641,144.01103,8.675467
1642,144.01103,8.675467
1643,14.440745,0.0044577755
1644,15.750416,0.019110385
1645,15.929337,0.025568072
1646,15.952902,0.027854983
1647,15.955723,0.02860922
1648,15.955966,0.028851096
1649,15.955952,0.028927509
1650,15.9559355,0.028951708
1651,15.955928,0.028959338
1652,15.955926,0.028961603
1653,15.955926,0.028962437
1654,15.955926,0.028962556
1655,15.955926,0.028962795
1656,15.955926,0.028962795
1657,15.955926,0.028962795
1658,15.955926,0.028962795
1659,15.955926,0.028962795
1660,15.955926,0.028962795
1661,15.955926,0.028962795
1662,15.955926,0.028962795
1663,15.955926,0.028962795
1664,15.955926,0.028962795
1665,15.955926,0.028962795
1666,15.955926,0.028962795
1667,15.955926,0.028962795
1668,15.955926,0.028962795
1669,15.955926,0.028962795
1670,15.955926,0.028962795
1671,15.955926,0.028962795
1672,15.955926,0.028962795
1673,15.955926,0.028962795
1674,0.6721279,0.0
1675,0.43778434,0.0
1676,0.5204309,0.0
1677,0.49160203,0.0
1678,0.5016824,0.0
1679,0.4981612,0.0
1680,0.49939162,0.0
1681,0.49896172,0.0
1682,0.49911192,0.0
1683,0.49905944,0.0
1684,0.4990778,0.0
1685,0.49907136,0.0
1686,0.49907362,0.0
1687,0.49907282,0.0
1688,0.49907312,0.0
1689,0.49907297,0.0
1690,0.49907306,0.0
1691,0.49907303,0.0
1692,0.49907306,0.0
1693,0.49907303,0.0
1694,0.49907306,0.0
1695,0.49907303,0.0
1696,0.49907306,0.0
1697,0.49907303,0.0
1698,0.49907306,0.0
1699,0.49907303,0.0
1700,0.49907306,0.0
1701,0.49907303,0.0
1702,0.49907306,0.0
1703,0.49907303,0.0
1704,0.49907306,0.0
1705,182.49693,6.1477766
1706,175.23753,5.8040037
1707,174.2975,5.6854315
1708,174.19035,5.6467285
1709,174.18312,5.6343746
1710,174.18454,5.6304703
1711,174.1855,5.629239
1712,174.18587,5.6288548
1713,174.186,5.6287317
1714,174.18604,5.6286945
1715,174.18604,5.628682
1716,174.18604,5.6286764
1717,174.18604,5.6286755
1718,174.18604,5.6286745
1719,174.18604,5.6286745
1720,174.18604,5.6286745
1721,174.18604,5.6286745
1722,174.18604,5.6286745
1723,174.18604,5.6286745
1724,174.18604,5.6286745
1725,174.18604,5.6286745
1726,174.18604,5.6286745
1727,174.18604,5.6286745
1728,174.18604,5.6286745
1729,174.18604,5.6286745
1730,174.18604,5.6286745
1731,174.18604,5.6286745
1732,174.18604,5.6286745
1733,174.18604,5.6286745
1734,174.18604,5.6286745
1735,174.18604,5.6286745
1736,1888.4757,74.26783
1737,2080.4812,95.96485
1738,2102.8625,103.07507
1739,2104.5688,105.34821
1740,2104.3586,106.067345
1741,2104.1875,106.293785
1742,2104.1191,106.36491
1743,2104.0957,106.38724
1744,2104.0881,106.39425
1745,2104.0857,106.39647
1746,2104.085,106.39717
1747,2104.0847,106.39738
1748,2104.0847,106.397446
1749,2104.0845,106.397446
1750,2104.0845,106.397446
1751,2104.0845,106.397446
1752,2104.0845,106.397446
1753,2104.0845,106.397446
1754,2104.0845,106.397446
1755,2104.0845,106.397446
1756,2104.0845,106.397446
1757,2104.0845,106.397446
1758,2104.0845,106.397446
1759,2104.0845,106.397446
1760,2104.0845,106.397446
1761,2104.0845,106.397446
1762,2104.0845,106.397446
1763,2104.0845,106.397446
1764,2104.0845,106.397446
1765,2104.0845,106.397446
1766,2104.0845,106.397446
1767,235.83885,24.705677
1768,236.47346,25.891308
1769,236.32187,26.280977
1770,236.25453,26.330297
1771,236.24156,26.33108
1772,236.23976,26.330923
1773,236.23955,26.330898
1774,236.23952,26.330894
1775,236.23952,26.330894
1776,236.23952,26.330894
1777,236.23952,26.330894
1778,236.23952,26.330894
1779,236.23952,26.330894
1780,236.23952,26.330894
1781,236.23952,26.330894
1782,236.23952,26.330894
1783,236.23952,26.330894
1784,236.23952,26.330894
1785,236.23952,26.330894
1786,236.23952,26.330894
1787,236.23952,26.330894
1788,236.23952,26.330894
1789,236.23952,26.330894
1790,236.23952,26.330894
1791,236.23952,26.330894
1792,236.23952,26.330894
1793,236.23952,26.330894
1794,236.23952,26.330894
1795,236.23952,26.330894
1796,236.23952,26.330894
1797,236.23952,26.330894
1798,19.506481,0.25335974
1799,17.722258,0.31570965
1800,17.462297,0.33286434
1801,17.422832,0.33790797
1802,17.416359,0.33944303
1803,17.415157,0.33991772
1804,17.414898,0.34006578
1805,17.414833,0.34011203
1806,17.414814,0.34012645
1807,17.41481,0.34013122
1808,17.414806,0.34013265
1809,17.414806,0.3401329
1810,17.414806,0.34013325
1811,17.414806,0.34013325
1812,17.414806,0.34013325
1813,17.414806,0.34013325
1814,17.414806,0.34013325
1815,17.414806,0.34013325
1816,17.414806,0.34013325
1817,17.414806,0.34013325
1818,17.414806,0.34013325
1819,17.414806,0.34013325
1820,17.414806,0.34013325
1821,17.414806,0.34013325
1822,17.414806,0.34013325
1823,17.414806,0.34013325
1824,17.414806,0.34013325
1825,17.414806,0.34013325
1826,17.414806,0.34013325
1827,17.414806,0.34013325
1828,17.414806,0.34013325
1829,32.36191,0.13819414
1830,36.827126,0.22717577
1831,37.42945,0.2614954
1832,37.50631,0.27316147
1833,37.51468,0.27694756
1834,37.515095,0.27815276
1835,37.514915,0.27853304
1836,37.514816,0.2786532
1837,37.51478,0.27869064
1838,37.514763,0.27870232
1839,37.514763,0.27870637
1840,37.514763,0.2787078
1841,37.514763,0.27870804
1842,37.514763,0.27870804
1843,37.514763,0.27870804
1844,37.514763,0.27870804
1845,37.514763,0.27870804
1846,37.514763,0.27870804
1847,37.514763,0.27870804
1848,37.514763,0.27870804
1849,37.514763,0.27870804
1850,37.514763,0.27870804
1851,37.514763,0.27870804
1852,37.514763,0.27870804
1853,37.514763,0.27870804
1854,37.514763,0.27870804
1855,37.514763,0.27870804
1856,37.514763,0.27870804
1857,37.514763,0.27870804
1858,37.514763,0.27870804
1859,37.514763,0.27870804
1860,0.6721279,0.0
1861,0.43778434,0.0
1862,0.5204309,0.0
1863,0.49160203,0.0
1864,0.5016824,0.0
1865,0.4981612,0.0
1866,0.49939162,0.0
1867,0.49896172,0.0
1868,0.49911192,0.0
1869,0.49905944,0.0
1870,0.4990778,0.0
1871,0.49907136,0.0
1872,0.49907362,0.0
1873,0.49907282,0.0
1874,0.49907312,0.0
1875,0.49907297,0.0
1876,0.49907306,0.0
1877,0.49907303,0.0
1878,0.49907306,0.0
1879,0.49907303,0.0
1880,0.49907306,0.0
1881,0.49907303,0.0
1882,0.49907306,0.0
1883,0.49907303,0.0
1884,0.49907306,0.0
1885,0.49907303,0.0
1886,0.49907306,0.0
1887,0.49907303,0.0
1888,0.49907306,0.0
1889,0.49907303,0.0
1890,0.49907306,0.0
1891,13.588,1.3268893
1892,14.444474,1.6008312
1893,14.544511,1.6039432
1894,14.557626,1.6054512
1895,14.559296,1.6055963
1896,14.559509,1.6056169
1897,14.559538,1.6056194
1898,14.559541,1.6056197
1899,14.559541,1.6056197
1900,14.559541,1.6056197
1901,14.559541,1.6056197
1902,14.559541,1.6056197
1903,14.559541,1.6056197
1904,14.559541,1.6056197
1905,14.559541,1.6056197
1906,14.559541,1.6056197
1907,14.559541,1.6056197
1908,14.559541,1.6056197
1909,14.559541,1.6056197
1910,14.559541,1.6056197
1911,14.559541,1.6056197
1912,14.559541,1.6056197
1913,14.559541,1.6056197
1914,14.559541,1.6056197
1915,14.559541,1.6056197
1916,14.559541,1.6056197
1917,14.559541,1.6056197
1918,14.559541,1.6056197
1919,14.559541,1.6056197
1920,14.559541,1.6056197
1921,14.559541,1.6056197
1922,1.9702463,0.0
1923,1.68729,0.0
1924,1.647871,0.0
1925,1.6423802,0.0
1926,1.6416154,0.0
1927,1.6415088,0.0
1928,1.641494,0.0
1929,1.6414919,0.0
1930,1.6414917,0.0
1931,1.6414917,0.0
1932,1.6414917,0.0
1933,1.6414917,0.0
1934,1.6414917,0.0
1935,1.6414917,0.0
1936,1.6414917,0.0
1937,1.6414917,0.0
1938,1.6414917,0.0
1939,1.6414917,0.0
1940,1.6414917,0.0
1941,1.6414917,0.0
1942,1.6414917,0.0
1943,1.6414917,0.0
1944,1.6414917,0.0
1945,1.6414917,0.0
1946,1.6414917,0.0
1947,1.6414917,0.0
1948,1.6414917,0.0
1949,1.6414917,0.0
1950,1.6414917,0.0
1951,1.6414917,0.0
1952,1.6414917,0.0
1953,0.281014,0.0
1954,0.31956428,0.0
1955,0.3248542,0.0
1956,0.32558012,0.0
1957,0.32567975,0.0
1958,0.32569343,0.0
1959,0.32569534,0.0
1960,0.32569557,0.0
1961,0.32569557,0.0
1962,0.32569557,0.0
1963,0.32569557,0.0
1964,0.32569557,0.0
1965,0.32569557,0.0
1966,0.32569557,0.0
1967,0.32569557,0.0
1968,0.32569557,0.0
1969,0.32569557,0.0
1970,0.32569557,0.0
1971,0.32569557,0.0
1972,0.32569557,0.0
1973,0.32569557,0.0
1974,0.32569557,0.0
1975,0.32569557,0.0
1976,0.32569557,0.0
1977,0.32569557,0.0
1978,0.32569557,0.0
1979,0.32569557,0.0
1980,0.32569557,0.0
1981,0.32569557,0.0
1982,0.32569557,0.0
1983,0.32569557,0.0
1984,0.18303946,0.0
1985,0.17129591,0.03392601
1986,0.16424339,0.045847144
1987,0.16181532,0.04839239
1988,0.16121942,0.048852447
1989,0.16109589,0.04893038
1990,0.1610726,0.048942935
1991,0.16106848,0.048944864
1992,0.1610678,0.04894514
1993,0.1610677,0.048945177
1994,0.16106768,0.048945185
1995,0.16106766,0.048945185
1996,0.16106766,0.048945185
1997,0.16106766,0.048945185
1998,0.16106766,0.048945185
1999,0.16106766,0.048945185
2000,0.16106766,0.048945185
2001,0.16106766,0.048945185
2002,0.16106766,0.048945185
2003,0.16106766,0.048945185
2004,0.16106766,0.048945185
2005,0.16106766,0.048945185
2006,0.16106766,0.048945185
2007,0.16106766,0.048945185
2008,0.16106766,0.048945185
2009,0.16106766,0.048945185
2010,0.16106766,0.048945185
2011,0.16106766,0.048945185
2012,0.16106766,0.048945185
2013,0.16106766,0.048945185
2014,0.16106766,0.048945185
2015,0.6721279,0.0
2016,0.43778434,0.0
2017,0.5204309,0.0
2018,0.49160203,0.0
2019,0.5016824,0.0
2020,0.4981612,0.0
2021,0.49939162,0.0
2022,0.49896172,0.0
2023,0.49911192,0.0
2024,0.49905944,0.0
2025,0.4990778,0.0
2026,0.49907136,0.0
2027,0.49907362,0.0
2028,0.49907282,0.0
2029,0.49907312,0.0
2030,0.49907297,0.0
2031,0.49907306,0.0
2032,0.49907303,0.0
2033,0.49907306,0.0
2034,0.49907303,0.0
2035,0.49907306,0.0
2036,0.49907303,0.0
2037,0.49907306,0.0
2038,0.49907303,0.0
2039,0.49907306,0.0
2040,0.49907303,0.0
2041,0.49907306,0.0
2042,0.49907303,0.0
2043,0.49907306,0.0
2044,0.49907303,0.0
2045,0.49907306,0.0
2046,101.28665,8.239557
2047,92.059135,8.539566
2048,90.71911,8.621207
2049,90.51701,8.645067
2050,90.48426,8.652307
2051,90.47829,8.654544
2052,90.47701,8.65524
2053,90.4767,8.6554575
2054,90.476616,8.655526
2055,90.476585,8.655547
2056,90.47658,8.655554
2057,90.47657,8.655557
2058,90.47657,8.655558
2059,90.47657,8.655558
2060,90.47657,8.655558
2061,90.47657,8.655558
2062,90.47657,8.655558
2063,90.47657,8.655558
2064,90.47657,8.655558
2065,90.47657,8.655558
2066,90.47657,8.655558
2067,90.47657,8.655558
2068,90.47657,8.655558
2069,90.47657,8.655558
2070,90.47657,8.655558
2071,90.47657,8.655558
2072,90.47657,8.655558
2073,90.47657,8.655558
2074,90.47657,8.655558
2075,90.47657,8.655558
2076,90.47657,8.655558
2077,1122.1957,125.08885
2078,1076.6296,120.008064
2079,1070.879,119.366844
2080,1070.1533,119.285934
2081,1070.0618,119.27573
2082,1070.0502,119.27443
2083,1070.0488,119.27428
2084,1070.0486,119.274254
2085,1070.0485,119.27425
2086,1070.0485,119.27425
2087,1070.0485,119.27425
2088,1070.0485,119.27425
2089,1070.0485,119.27425
2090,1070.0485,119.27425
2091,1070.0485,119.27425
2092,1070.0485,119.27425
2093,1070.0485,119.27425
2094,1070.0485,119.27425
2095,1070.0485,119.27425
2096,1070.0485,119.27425
2097,1070.0485,119.27425
2098,1070.0485,119.27425
2099,1070.0485,119.27425
2100,1070.0485,119.27425
2101,1070.0485,119.27425
2102,1070.0485,119.27425
2103,1070.0485,119.27425
2104,1070.0485,119.27425
2105,1070.0485,119.27425
2106,1070.0485,119.27425
2107,1070.0485,119.27425
2108,0.26994434,0.0
2109,0.21283762,0.0
2110,0.21870875,0.0
2111,0.21792182,0.0
2112,0.21802494,0.0
2113,0.21801138,0.0
2114,0.21801315,0.0
2115,0.21801293,0.0
2116,0.21801296,0.0
2117,0.21801296,0.0
2118,0.21801296,0.0
2119,0.21801296,0.0
2120,0.21801296,0.0
2121,0.21801296,0.0
2122,0.21801296,0.0
2123,0.21801296,0.0
2124,0.21801296,0.0
2125,0.21801296,0.0
2126,0.21801296,0.0
2127,0.21801296,0.0
2128,0.21801296,0.0
2129,0.21801296,0.0
2130,0.21801296,0.0
2131,0.21801296,0.0
2132,0.21801296,0.0
2133,0.21801296,0.0
2134,0.21801296,0.0
2135,0.21801296,0.0
2136,0.21801296,0.0
2137,0.21801296,0.0
2138,0.21801296,0.0
2139,15.493454,0.31141013
2140,12.307807,0.3780126
2141,11.852464,0.3945418
2142,11.785998,0.3991146
2143,11.775871,0.40046316
2144,11.7742,0.4008742
2145,11.773887,0.40100121
2146,11.773819,0.40104097
2147,11.773803,0.4010536
2148,11.773797,0.4010573
2149,11.773795,0.40105844
2150,11.773795,0.40105885
2151,11.773795,0.40105903
2152,11.773795,0.40105903
2153,11.773795,0.40105903
